Year,Group,Cohort,Occupation Number,Weighted Total People in Occ,Avg Occ Income,Education,Wage
1980,2,4,13,14030.0,13640.0,17.31,5.614
1980,2,4,14,48840.0,10243.2,15.94,4.534
1980,2,4,15,9740.0,18144.5,17.78,6.440
1980,2,4,16,63050.0,9128.5,14.69,4.178
1980,2,4,17,102250.0,8824.5,13.24,4.354
1980,2,4,18,20210.0,10914.6,12.86,4.633
1980,2,4,19,5790.0,10075.5,12.79,4.882
1980,2,4,20,37400.0,12362.4,14.32,5.338
1980,2,4,21,529190.0,7461.1,12.41,3.492
1980,2,4,22,716320.0,8025.2,12.58,3.888
1980,2,4,23,91440.0,6770.2,12.46,3.280
1980,2,4,24,81450.0,7755.0,12.41,3.928
1980,2,4,25,308080.0,8099.6,12.41,3.774
1980,2,4,26,4170.0,7223.9,11.94,2.958
1980,2,4,27,71290.0,9830.7,12.22,4.522
1980,2,4,28,23470.0,10679.2,12.06,4.885
1980,2,4,29,84190.0,9212.0,11.99,4.108
1980,2,4,30,44340.0,9913.9,12.75,4.680
1980,2,4,31,358030.0,7146.3,12.44,3.536
1980,2,4,32,55470.0,3967.1,10.10,1.732
1980,2,4,33,370.0,8430.5,12.00,4.734
1980,2,4,34,6880.0,12030.6,13.08,5.555
1980,2,4,35,10310.0,5529.9,11.60,3.076
1980,2,4,36,260920.0,3518.1,11.11,1.799
1980,2,4,37,152590.0,5909.7,11.64,2.785
1980,2,4,38,42530.0,5626.7,10.49,2.452
1980,2,4,39,174970.0,4639.3,12.04,2.636
1980,2,4,40,20720.0,6840.0,12.35,2.610
1980,2,4,41,22630.0,2779.4,10.86,1.350
1980,2,4,42,7860.0,4244.8,11.37,2.214
1980,2,4,43,1100.0,3948.1,11.05,2.738
1980,2,4,44,5920.0,10099.0,11.43,4.534
1980,2,4,45,7970.0,13351.6,12.03,6.233
1980,2,4,46,6730.0,8613.1,11.50,3.892
1980,2,4,47,14540.0,7531.8,11.81,3.135
1980,2,4,48,760.0,11124.1,10.76,4.917
1980,2,4,49,57550.0,11068.1,11.59,4.874
1980,2,4,50,7410.0,8947.4,11.10,3.993
1980,2,4,51,2200.0,6009.9,10.71,2.589
1980,2,4,52,18080.0,5127.6,10.78,2.226
1980,2,4,53,12060.0,7039.7,11.32,3.204
1980,2,4,54,12830.0,5511.2,10.74,2.822
1980,2,4,55,1630.0,12626.1,12.37,5.861
1980,2,4,56,22760.0,8425.1,10.77,3.329
1980,2,4,57,8510.0,7467.9,10.80,3.056
1980,2,4,58,3360.0,5773.0,10.26,2.923
1980,2,4,59,16170.0,7824.5,11.78,3.690
1980,2,4,60,169100.0,5247.9,10.02,2.267
1980,2,4,61,135330.0,7335.6,10.54,3.195
1980,2,4,62,138430.0,7336.6,10.75,3.138
1980,2,4,63,69580.0,7983.3,10.93,3.383
1980,2,4,64,50140.0,3922.0,11.59,2.237
1980,2,4,65,7370.0,8563.1,10.87,3.659
1980,2,4,66,108240.0,6490.0,10.63,2.844
1980,3,4,0,235360.0,,10.61,
1980,3,4,1,51890.0,19040.4,14.48,6.550
1980,3,4,2,24290.0,17267.7,14.56,6.625
1980,3,4,3,590.0,22532.9,15.05,6.284
1980,3,4,4,7150.0,22498.3,15.09,8.284
1980,3,4,5,3040.0,22679.9,15.26,8.496
1980,3,4,6,1770.0,21344.3,16.31,7.376
1980,3,4,7,3370.0,42825.4,18.24,8.024
1980,3,4,8,2210.0,16495.4,15.03,6.298
1980,3,4,9,1210.0,13842.8,14.25,4.682
1980,3,4,10,3610.0,16042.7,18.02,5.191
1980,3,4,11,18470.0,8326.1,17.08,3.458
1980,3,4,12,500.0,11819.6,16.00,5.045
1980,3,4,13,1310.0,20952.9,16.73,7.314
1980,3,4,14,8180.0,13761.3,15.54,4.847
1980,3,4,15,1980.0,26741.0,17.90,8.952
1980,3,4,16,5070.0,14241.8,13.73,5.212
1980,3,4,17,4200.0,13316.0,13.56,5.068
1980,3,4,18,6480.0,15822.0,13.49,5.914
1980,3,4,19,1410.0,16191.6,12.94,6.500
1980,3,4,20,5400.0,18831.3,13.94,7.045
1980,3,4,21,32700.0,14413.8,13.08,5.201
1980,3,4,22,1100.0,13928.5,12.87,4.186
1980,3,4,23,1880.0,13218.5,13.43,4.748
1980,3,4,24,3530.0,12374.1,12.58,4.767
1980,3,4,25,2800.0,12511.7,13.29,4.938
1980,3,4,26,320.0,11634.4,11.50,4.476
1980,3,4,27,4330.0,17626.4,13.24,6.282
1980,3,4,28,15400.0,16501.8,12.54,6.278
1980,3,4,29,24920.0,13275.8,11.90,4.881
1980,3,4,30,2140.0,15757.6,14.19,5.811
1980,3,4,31,8340.0,12580.7,13.26,4.521
1980,3,4,32,6110.0,8255.1,10.65,3.171
1980,3,4,33,2400.0,16973.4,12.73,5.318
1980,3,4,34,14590.0,16953.2,13.38,6.421
1980,3,4,35,12600.0,11035.7,12.19,4.053
1980,3,4,36,16230.0,8600.9,10.88,2.772
1980,3,4,37,7830.0,10553.3,11.75,3.795
1980,3,4,38,41200.0,9298.7,10.73,3.599
1980,3,4,39,7010.0,10298.4,12.28,3.581
1980,3,4,40,2900.0,5929.9,9.34,2.199
1980,3,4,41,11400.0,4776.5,8.58,1.987
1980,3,4,42,5440.0,8009.7,10.10,2.981
1980,3,4,43,3790.0,6287.6,9.06,1.983
1980,3,4,44,30590.0,12756.4,11.04,5.189
1980,3,4,45,8610.0,15941.2,12.44,7.212
1980,3,4,46,11260.0,13816.5,11.35,5.613
1980,3,4,47,70940.0,9792.9,10.70,3.884
1980,3,4,48,1600.0,12977.4,10.99,5.538
1980,3,4,49,28390.0,17506.2,12.13,6.654
1980,3,4,50,11040.0,13800.6,11.66,5.704
1980,3,4,51,1090.0,10918.2,10.47,3.520
1980,3,4,52,2130.0,8144.6,10.94,3.280
1980,3,4,53,2790.0,13029.4,11.29,4.395
1980,3,4,54,5590.0,11884.4,10.75,4.745
1980,3,4,55,3860.0,16612.4,12.10,6.869
1980,3,4,56,9740.0,12413.6,11.21,5.282
1980,3,4,57,3320.0,12403.8,11.07,4.580
1980,3,4,58,2750.0,7679.7,9.35,3.414
1980,3,4,59,4220.0,14146.5,11.65,5.669
1980,3,4,60,8380.0,8502.3,10.35,3.719
1980,3,4,61,61950.0,12526.4,10.92,5.042
1980,3,4,62,36920.0,11757.8,11.18,4.591
1980,3,4,63,9280.0,14010.6,11.90,5.507
1980,3,4,64,99820.0,12195.0,10.91,4.561
1980,3,4,65,17750.0,12730.5,10.84,5.118
1980,3,4,66,56250.0,10472.4,10.59,4.082
1980,4,4,0,559820.0,,10.89,
1980,4,4,1,32420.0,12869.7,13.87,5.257
1980,4,4,2,27560.0,12862.2,13.40,5.483
1980,4,4,3,50.0,15397.0,15.60,5.024
1980,4,4,4,780.0,16912.4,13.77,7.143
1980,4,4,5,1340.0,17771.3,14.46,6.845
1980,4,4,6,840.0,12801.7,15.36,6.211
1980,4,4,7,800.0,21372.4,16.30,6.104
1980,4,4,8,27270.0,11656.5,14.10,5.161
1980,4,4,9,2510.0,9128.1,13.34,4.166
1980,4,4,10,3470.0,8530.8,17.37,3.684
1980,4,4,11,67750.0,4627.5,16.56,2.170
1980,4,4,12,2170.0,6271.9,16.41,3.866
1980,4,4,13,1250.0,13408.8,14.62,5.931
1980,4,4,14,13600.0,10347.3,14.48,4.486
1980,4,4,15,670.0,14824.0,17.00,6.669
1980,4,4,16,2530.0,10485.9,13.74,4.916
1980,4,4,17,29670.0,9540.0,12.60,3.949
1980,4,4,18,2190.0,10198.0,12.80,4.750
1980,4,4,19,980.0,9782.5,12.74,5.146
1980,4,4,20,4750.0,12544.5,13.80,5.749
1980,4,4,21,36320.0,7577.2,12.08,3.156
1980,4,4,22,46250.0,9228.0,12.73,4.052
1980,4,4,23,9110.0,8808.8,12.44,3.619
1980,4,4,24,11890.0,9202.6,12.31,3.984
1980,4,4,25,18680.0,9577.9,12.61,4.039
1980,4,4,26,660.0,7454.7,11.73,3.450
1980,4,4,27,12210.0,10929.6,12.39,4.515
1980,4,4,28,10970.0,14299.9,12.16,5.815
1980,4,4,29,12410.0,9965.6,11.99,4.175
1980,4,4,30,6950.0,11335.5,12.87,4.753
1980,4,4,31,54390.0,8340.4,12.48,3.752
1980,4,4,32,44200.0,4393.2,10.21,1.993
1980,4,4,33,70.0,8678.6,11.86,6.352
1980,4,4,34,2330.0,12766.7,12.81,5.085
1980,4,4,35,2760.0,6373.2,11.87,3.273
1980,4,4,36,46500.0,4810.5,10.72,1.935
1980,4,4,37,71900.0,7172.1,11.39,2.811
1980,4,4,38,22110.0,5813.8,10.52,2.277
1980,4,4,39,26780.0,4479.3,11.76,2.265
1980,4,4,40,380.0,3054.7,9.32,1.637
1980,4,4,41,1970.0,2960.9,9.56,1.717
1980,4,4,42,580.0,5582.1,11.12,1.533
1980,4,4,43,270.0,3457.0,9.89,3.412
1980,4,4,44,1080.0,8198.3,11.96,4.453
1980,4,4,45,1300.0,12980.0,12.05,5.692
1980,4,4,46,1170.0,7874.5,11.97,3.811
1980,4,4,47,2640.0,7357.0,11.05,3.399
1980,4,4,48,100.0,9604.0,11.60,2.397
1980,4,4,49,7600.0,10819.7,11.99,5.017
1980,4,4,50,1240.0,8713.2,11.29,3.707
1980,4,4,51,360.0,5626.4,10.89,2.472
1980,4,4,52,2500.0,4887.2,11.07,2.781
1980,4,4,53,1440.0,6812.3,11.16,3.644
1980,4,4,54,2390.0,6127.2,10.50,2.775
1980,4,4,55,250.0,8733.8,11.44,4.418
1980,4,4,56,3620.0,8310.9,11.17,3.629
1980,4,4,57,1570.0,7763.3,10.99,3.143
1980,4,4,58,580.0,5776.0,10.38,2.923
1980,4,4,59,1700.0,8518.2,11.38,3.121
1980,4,4,60,40260.0,5686.1,10.64,2.407
1980,4,4,61,34740.0,7781.3,10.92,3.342
1980,4,4,62,30470.0,8030.7,11.36,3.309
1980,4,4,63,15150.0,8494.9,11.24,3.458
1980,4,4,64,6820.0,5814.1,11.20,3.070
1980,4,4,65,1670.0,8396.9,11.02,3.761
1980,4,4,66,24200.0,7348.3,10.83,2.880
1980,10,5,0,9641680.0,,12.40,
1980,10,5,1,1896870.0,16910.17,14.77,
1980,10,5,2,1056500.0,14945.34,14.98,
1980,10,5,3,37390.0,15563.05,17.38,
1980,10,5,4,395170.0,20153.85,16.07,
1980,10,5,5,129080.0,18854.53,15.94,
1980,10,5,6,110100.0,15651.64,17.11,
1980,10,5,7,173260.0,25084.35,18.65,
1980,10,5,8,434390.0,11739.39,15.60,
1980,10,5,9,100870.0,10359.62,16.02,
1980,10,5,10,134320.0,9493.129,18.11,
1980,10,5,11,1292230.0,5255.849,17.13,
1980,10,5,12,47380.0,8722.075,17.16,
1980,10,5,13,84230.0,15228.97,17.46,
1980,10,5,14,254540.0,10291.52,16.46,
1980,10,5,15,203630.0,21540.05,18.69,
1980,10,5,16,364660.0,11025.64,15.16,
1980,10,5,17,311240.0,9611.077,13.99,
1980,10,5,18,310290.0,13830.13,13.83,
1980,10,5,19,56650.0,13340.25,14.18,
1980,10,5,20,330680.0,14505.65,15.10,
1980,10,5,21,1998220.0,13172.13,13.82,
1980,10,5,22,1173150.0,8032.523,12.93,
1980,10,5,23,193480.0,7625.815,13.26,
1980,10,5,24,216420.0,8977.743,13.15,
1980,10,5,25,506630.0,8440.054,13.03,
1980,10,5,26,11880.0,7918.838,12.62,
1980,10,5,27,240690.0,11608.93,13.18,
1980,10,5,28,174910.0,13788.48,12.98,
1980,10,5,29,457140.0,11372.42,12.82,
1980,10,5,30,177330.0,11396.21,14.09,
1980,10,5,31,761370.0,8135.648,13.09,
1980,10,5,32,110520.0,4622.704,10.90,
1980,10,5,33,83320.0,15827.02,13.18,
1980,10,5,34,247530.0,15786.41,13.85,
1980,10,5,35,109080.0,9820.019,13.01,
1980,10,5,36,557110.0,4874.101,12.05,
1980,10,5,37,353960.0,6209.458,12.48,
1980,10,5,38,319140.0,8546.947,11.73,
1980,10,5,39,380460.0,6257.925,12.69,
1980,10,5,40,225650.0,12010.11,13.04,
1980,10,5,41,159440.0,6471.455,10.79,
1980,10,5,42,92180.0,7566.263,12.05,
1980,10,5,43,45960.0,8657.631,11.97,
1980,10,5,44,620640.0,13424.5,11.99,
1980,10,5,45,252380.0,16313.68,12.69,
1980,10,5,46,219090.0,14004.67,12.29,
1980,10,5,47,1365040.0,11503,12.23,
1980,10,5,48,70590.0,13789.88,11.66,
1980,10,5,49,463250.0,16640.61,13.02,
1980,10,5,50,246430.0,14484.17,12.21,
1980,10,5,51,27180.0,9506.141,12.24,
1980,10,5,52,38650.0,6867.428,11.39,
1980,10,5,53,65010.0,10567.08,12.32,
1980,10,5,54,91310.0,12100.46,11.65,
1980,10,5,55,63540.0,15960.6,12.94,
1980,10,5,56,186830.0,11968.59,11.63,
1980,10,5,57,54410.0,10973.88,11.52,
1980,10,5,58,36010.0,8699.586,11.37,
1980,10,5,59,105870.0,12232.05,12.52,
1980,10,5,60,306190.0,5530.135,10.73,
1980,10,5,61,787630.0,11041.55,11.61,
1980,10,5,62,653420.0,10106.77,11.59,
1980,10,5,63,211510.0,10959.58,12.09,
1980,10,5,64,876010.0,11840.54,11.84,
1980,10,5,65,276980.0,13484.79,11.99,
1980,10,5,66,681020.0,9395.245,11.61,
1980,1,5,0,1364690.0,,12.65,
1980,1,5,1,1279660.0,19499.55,14.99,11.719
1980,1,5,2,564250.0,17822.52,15.69,11.034
1980,1,5,3,32390.0,16210.75,17.43,11.495
1980,1,5,4,359640.0,20544.51,16.15,12.043
1980,1,5,5,85880.0,20379.28,16.16,12.11
1980,1,5,6,83670.0,16516.19,17.27,11.687
1980,1,5,7,143450.0,27100.87,18.79,19.754
1980,1,5,8,56060.0,16928.74,17.44,9.989
1980,1,5,9,33620.0,13422.11,15.64,8.163
1980,1,5,10,76620.0,10889.88,18.29,8.013
1980,1,5,11,392470.0,8140.06,17.46,4.862
1980,1,5,12,10360.0,11404.42,17.31,8.003
1980,1,5,13,48490.0,17452.29,17.74,12.539
1980,1,5,14,120490.0,11152.04,16.95,6.002
1980,1,5,15,160570.0,23204.88,18.82,17.047
1980,1,5,16,211480.0,12297.78,15.16,8.724
1980,1,5,17,53190.0,12953.92,15.12,8.034
1980,1,5,18,247760.0,14682.80,13.84,8.971
1980,1,5,19,36570.0,14622.13,14.31,9.215
1980,1,5,20,211670.0,15948.34,15.27,11.991
1980,1,5,21,1219600.0,16693.25,14.29,9.651
1980,1,5,22,14940.0,11640.25,14.33,8.578
1980,1,5,23,29260.0,11710.42,14.63,7.712
1980,1,5,24,46110.0,11912.77,13.86,7.602
1980,1,5,25,57420.0,13076.42,14.47,7.89
1980,1,5,26,3810.0,10697.90,13.08,7.369
1980,1,5,27,78640.0,15712.54,13.86,9.889
1980,1,5,28,100770.0,15326.56,13.18,8.204
1980,1,5,29,266540.0,13047.84,13.00,7.461
1980,1,5,30,60710.0,14486.18,15.13,8.826
1980,1,5,31,113310.0,12305.19,14.31,8.086
1980,1,5,32,17750.0,7596.86,11.33,4.22
1980,1,5,33,75660.0,16064.54,13.19,7.415
1980,1,5,34,208770.0,16316.16,13.87,8.716
1980,1,5,35,70390.0,10882.29,13.18,6.211
1980,1,5,36,170980.0,7141.23,12.39,4.099
1980,1,5,37,42050.0,9080.75,13.91,5.414
1980,1,5,38,207700.0,9731.37,11.92,5.439
1980,1,5,39,65110.0,9986.98,13.33,6.076
1980,1,5,40,204810.0,12574.95,13.10,5.261
1980,1,5,41,117390.0,7546.95,10.82,3.409
1980,1,5,42,68440.0,8352.18,12.06,4.717
1980,1,5,43,40370.0,9143.45,12.08,4.654
1980,1,5,44,573080.0,13627.70,11.99,7.18
1980,1,5,45,218750.0,16647.40,12.69,8.653
1980,1,5,46,191880.0,14518.74,12.29,7.791
1980,1,5,47,1240330.0,11853.06,12.28,7.041
1980,1,5,48,65370.0,13938.02,11.64,6.884
1980,1,5,49,373760.0,17802.18,13.11,9.381
1980,1,5,50,217670.0,14995.05,12.22,8.032
1980,1,5,51,22630.0,10144.81,12.42,5.722
1980,1,5,52,17370.0,9170.01,11.10,5.279
1980,1,5,53,41740.0,12401.96,12.47,7.196
1980,1,5,54,67670.0,13845.07,11.76,7.028
1980,1,5,55,54890.0,16302.90,12.96,9.049
1980,1,5,56,139000.0,13186.77,11.69,6.975
1980,1,5,57,36210.0,12724.39,11.54,7.092
1980,1,5,58,26510.0,9441.78,11.50,4.991
1980,1,5,59,70290.0,14123.31,12.51,8.233
1980,1,5,60,47730.0,8813.09,10.78,4.875
1980,1,5,61,487700.0,12919.07,11.73,6.887
1980,1,5,62,387800.0,12018.27,11.68,6.503
1980,1,5,63,104430.0,14222.93,12.53,7.685
1980,1,5,64,701600.0,12706.62,11.85,6.552
1980,1,5,65,237870.0,14037.85,12.02,7.232
1980,1,5,66,426110.0,10854.62,11.75,5.967
1980,2,5,0,7040860,,12.51,
1980,2,5,1,521110,11115.78,14.28,5.73
1980,2,5,2,403520,11370.96,14.12,5.787
1980,2,5,3,4120,10715.63,17.26,5.144
1980,2,5,4,20930,15041.73,15.16,7.377
1980,2,5,5,34820,15519.28,15.49,8.206
1980,2,5,6,22350,12224.38,16.76,7.572
1980,2,5,7,24150,13620.50,17.98,11.605
1980,2,5,8,344810,10412.72,15.38,5.715
1980,2,5,9,59140,8557.27,16.43,4.616
1980,2,5,10,50120,6648.35,17.99,4.105
1980,2,5,11,782340,3757.93,17.08,1.863
1980,2,5,12,33460,7694.87,17.24,3.923
1980,2,5,13,30630,11600.08,17.22,6.711
1980,2,5,14,98360,9296.83,16.26,5.066
1980,2,5,15,36040,14345.08,18.24,8.255
1980,2,5,16,135950,8585.57,15.28,4.445
1980,2,5,17,218810,8577.83,13.88,4.506
1980,2,5,18,42660,9582.70,13.86,5.224
1980,2,5,19,14440,10172.86,14.15,4.895
1980,2,5,20,96680,10963.83,14.91,6.018
1980,2,5,21,658600,7076.36,13.07,3.714
1980,2,5,22,1030410,7822.97,12.91,4.033
1980,2,5,23,139160,6536.16,13.01,3.46
1980,2,5,24,131150,7953.15,13.00,3.853
1980,2,5,25,405650,7586.72,12.82,4.098
1980,2,5,26,5650,6011.95,12.25,3.571
1980,2,5,27,119540,9296.90,12.81,4.833
1980,2,5,28,33910,9941.02,12.68,5.389
1980,2,5,29,129680,8532.27,12.61,4.431
1980,2,5,30,91250,9560.77,13.52,4.855
1980,2,5,31,514130,7131.30,12.88,3.585
1980,2,5,32,52200,3327.10,10.69,2.085
1980,2,5,33,1220,10937.79,13.56,3.875
1980,2,5,34,13630,11944.47,14.13,5.639
1980,2,5,35,14310,6512.42,12.82,2.689
1980,2,5,36,315260,3360.15,12.00,1.835
1980,2,5,37,219950,5458.64,12.39,3.006
1980,2,5,38,41060,4795.22,11.24,2.887
1980,2,5,39,274340,4934.75,12.57,2.443
1980,2,5,40,16870,6327.99,13.00,2.774
1980,2,5,41,26560,2886.30,11.17,1.269
1980,2,5,42,15000,4533.81,12.50,2.099
1980,2,5,43,1690,6037.19,13.21,1.87
1980,2,5,44,9580,9890.13,12.08,4.657
1980,2,5,45,15570,13159.06,12.56,6.272
1980,2,5,46,10320,8164.50,12.49,4.137
1980,2,5,47,24520,6557.29,12.46,3.636
1980,2,5,48,1370,10478.17,12.15,5.18
1980,2,5,49,55540,10502.15,12.59,5.181
1980,2,5,50,9780,8372.09,11.81,4.18
1980,2,5,51,2910,5498.27,11.46,2.842
1980,2,5,52,16090,4442.27,11.67,2.585
1980,2,5,53,17180,6573.66,12.16,3.43
1980,2,5,54,13500,5742.52,11.39,2.73
1980,2,5,55,2400,12285.52,13.33,6.053
1980,2,5,56,27190,7003.08,11.23,3.997
1980,2,5,57,10620,6350.75,11.42,3.568
1980,2,5,58,4620,6032.97,11.00,2.79
1980,2,5,59,25530,7528.57,12.62,3.799
1980,2,5,60,179360,4603.48,10.50,2.586
1980,2,5,61,160960,6648.84,11.15,3.54
1980,2,5,62,165510,6520.14,11.27,3.527
1980,2,5,63,73770,7086.99,11.47,3.817
1980,2,5,64,51270,4668.20,12.00,1.896
1980,2,5,65,11290,7781.67,11.73,4.084
1980,2,5,66,130720,5752.24,11.26,3.206
1980,3,5,0,426720.000,,11.42,
1980,3,5,1,54100.000,14561.59,14.61,8.459
1980,3,5,2,35890.000,14087.52,14.97,8.016
1980,3,5,3,700.000,13042.29,15.74,9.896
1980,3,5,4,12410.000,17699.42,15.57,10.561
1980,3,5,5,4480.000,18123.09,15.63,10.755
1980,3,5,6,2800.000,15393.52,15.83,9.9
1980,3,5,7,3720.000,21303.23,18.38,17.199
1980,3,5,8,3470.000,13856.30,15.03,7.507
1980,3,5,9,3230.000,9951.56,14.30,6.384
1980,3,5,10,3260.000,10673.65,17.25,7.336
1980,3,5,11,26960.000,7195.17,16.32,3.988
1980,3,5,12,950.000,10433.84,15.14,5.572
1980,3,5,13,2380.000,15483.38,16.58,9.947
1980,3,5,14,12470.000,10285.01,15.37,6.423
1980,3,5,15,4210.000,21191.98,18.33,11.235
1980,3,5,16,11200.000,11160.80,14.04,6.737
1980,3,5,17,6680.000,10711.12,13.75,6.281
1980,3,5,18,14480.000,12536.17,13.64,7.408
1980,3,5,19,3730.000,13701.34,13.57,7.582
1980,3,5,20,12550.000,14763.08,14.23,8.981
1980,3,5,21,55690.000,11453.30,13.69,6.462
1980,3,5,22,2760.000,8705.45,13.30,6.537
1980,3,5,23,4230.000,9908.61,13.80,6.232
1980,3,5,24,7920.000,9888.02,13.21,5.97
1980,3,5,25,6270.000,10200.29,13.61,6.014
1980,3,5,26,750.000,9265.00,13.51,5.66
1980,3,5,27,11470.000,13098.53,13.49,8.293
1980,3,5,28,23840.000,13242.56,12.77,7.79
1980,3,5,29,39710.000,10343.17,12.47,6.263
1980,3,5,30,6030.000,12312.37,14.57,7.332
1980,3,5,31,20020.000,9346.99,13.38,5.984
1980,3,5,32,9690.000,6568.94,11.37,4.042
1980,3,5,33,6350.000,13649.30,13.09,7.033
1980,3,5,34,20980.000,13911.91,13.59,7.863
1980,3,5,35,19700.000,8766.00,12.66,5.132
1980,3,5,36,24640.000,5944.15,11.85,3.979
1980,3,5,37,14580.000,7948.11,12.70,4.984
1980,3,5,38,53310.000,7573.96,11.57,4.335
1980,3,5,39,9710.000,7553.85,12.98,4.702
1980,3,5,40,3580.000,4981.72,10.21,2.523
1980,3,5,41,12560.000,4341.38,9.65,2.108
1980,3,5,42,7800.000,6213.72,11.19,3.739
1980,3,5,43,3710.000,4253.02,10.30,2.923
1980,3,5,44,36340.000,11124.47,11.87,5.899
1980,3,5,45,14640.000,15454.08,12.79,7.562
1980,3,5,46,15070.000,11909.37,12.10,6.485
1980,3,5,47,96340.000,8137.54,11.52,4.633
1980,3,5,48,3550.000,12355.63,11.92,5.849
1980,3,5,49,26090.000,14635.19,12.85,8.079
1980,3,5,50,16690.000,12192.16,12.29,6.486
1980,3,5,51,1160.000,7526.29,11.29,5.149
1980,3,5,52,2160.000,6867.69,11.13,3.846
1980,3,5,53,3980.000,9361.11,11.75,6.221
1980,3,5,54,6750.000,9983.37,11.37,5.606
1980,3,5,55,5720.000,14787.19,12.55,7.643
1980,3,5,56,15160.000,11163.05,11.81,5.799
1980,3,5,57,5490.000,9941.57,11.67,5.759
1980,3,5,58,3960.000,7234.65,10.97,3.605
1980,3,5,59,7340.000,11875.75,12.23,6.831
1980,3,5,60,15230.000,7847.58,11.20,3.99
1980,3,5,61,93280.000,10677.42,11.76,5.908
1980,3,5,62,59120.000,9698.11,11.81,5.566
1980,3,5,63,14970.000,11654.76,12.52,6.566
1980,3,5,64,112900.000,9939.33,11.66,5.577
1980,3,5,65,25350.000,11164.82,11.90,5.885
1980,3,5,66,91540.000,8553.88,11.53,4.947
1980,4,5,0,809410,,11.54,
1980,4,5,1,42000,11001.52,14.32,6.161
1980,4,5,2,52840,11289.07,14.02,6.254
1980,4,5,3,180,10155.56,17.11,8.611
1980,4,5,4,2190,14897.40,15.00,8.074
1980,4,5,5,3900,14288.67,15.46,8.549
1980,4,5,6,1280,12978.24,15.82,6.389
1980,4,5,7,1940,15191.78,17.89,9.518
1980,4,5,8,30050,10594.27,14.77,5.682
1980,4,5,9,4880,8527.41,14.89,4.45
1980,4,5,10,4320,7376.90,17.15,4.181
1980,4,5,11,90460,4335.19,16.41,2.325
1980,4,5,12,2610,7875.12,16.25,3.026
1980,4,5,13,2730,12186.52,15.91,6.356
1980,4,5,14,23220,9149.62,15.41,5.126
1980,4,5,15,2810,14312.56,17.64,6.903
1980,4,5,16,6030,10129.08,14.66,5.256
1980,4,5,17,32560,8046.82,12.97,4.649
1980,4,5,18,5390,9804.93,13.51,4.93
1980,4,5,19,1910,10370.76,13.05,4.703
1980,4,5,20,9780,11851.79,14.20,6.098
1980,4,5,21,64330,6334.75,12.71,3.771
1980,4,5,22,125040,8242.72,12.89,4.552
1980,4,5,23,20830,7332.69,12.93,4.33
1980,4,5,24,31240,8083.33,12.70,4.527
1980,4,5,25,37290,8201.21,12.94,4.75
1980,4,5,26,1670,6909.10,12.47,3.606
1980,4,5,27,31040,9162.72,12.80,5.384
1980,4,5,28,16390,12104.30,12.70,6.825
1980,4,5,29,21210,8622.01,12.45,4.832
1980,4,5,30,19340,9708.69,13.37,5.56
1980,4,5,31,113910,7593.60,12.75,4.165
1980,4,5,32,30880,3882.14,10.86,2.272
1980,4,5,33,90,14444.44,13.11,3.94
1980,4,5,34,4150,10439.40,13.40,5.974
1980,4,5,35,4680,6980.02,12.38,3.119
1980,4,5,36,46230,3830.40,11.21,2.392
1980,4,5,37,77380,5722.05,11.91,3.518
1980,4,5,38,17070,4558.56,11.17,2.879
1980,4,5,39,31300,4424.99,12.32,2.245
1980,4,5,40,390,3153.97,11.36,1.406
1980,4,5,41,2930,3410.77,11.05,1.431
1980,4,5,42,940,3170.27,11.11,2.49
1980,4,5,43,190,6988.95,10.32,1.716
1980,4,5,44,1640,9598.84,11.66,3.82
1980,4,5,45,3420,11981.23,12.64,6.299
1980,4,5,46,1820,8019.23,11.99,3.729
1980,4,5,47,3850,7120.88,11.45,3.436
1980,4,5,48,300,4885.67,11.67,4.617
1980,4,5,49,7860,10496.77,12.63,5.19
1980,4,5,50,2290,7827.12,11.90,4.163
1980,4,5,51,480,4907.29,10.83,2.683
1980,4,5,52,3030,5594.74,11.73,2.329
1980,4,5,53,2110,7501.09,11.93,3.344
1980,4,5,54,3390,5618.54,10.97,3.02
1980,4,5,55,530,9213.87,12.57,4.039
1980,4,5,56,5480,7552.68,11.59,4.005
1980,4,5,57,2090,6602.92,11.12,3.796
1980,4,5,58,920,6154.89,11.17,2.824
1980,4,5,59,2710,6385.76,12.40,4.238
1980,4,5,60,63870,4959.08,11.22,2.788
1980,4,5,61,45690,6881.09,11.58,3.75
1980,4,5,62,40990,6847.37,11.63,3.874
1980,4,5,63,18340,7203.05,11.75,4.068
1980,4,5,64,10240,6394.89,12.06,2.871
1980,4,5,65,2470,7848.83,11.83,4.059
1980,4,5,66,32650,5843.44,11.43,3.602
1980,10,6,0,7074650,,11.11,
1980,10,6,1,1573590,25659.5,14.04,
1980,10,6,2,580910,20382.2,13.77,
1980,10,6,3,16400,30861.3,16.87,
1980,10,6,4,275690,28124.4,15.4,
1980,10,6,5,43760,25770.7,15.1,
1980,10,6,6,45840,28750.3,16.67,
1980,10,6,7,112190,51267.8,18.69,
1980,10,6,8,214450,13939.9,14.79,
1980,10,6,9,15560,13327.3,14.95,
1980,10,6,10,105710,18969.8,18.36,
1980,10,6,11,554860,6773,17.26,
1980,10,6,12,32070,9501.5,16.59,
1980,10,6,13,27730,26148.5,17.11,
1980,10,6,14,129780,13348.7,16.19,
1980,10,6,15,74100,42889,18.53,
1980,10,6,16,131610,17961.8,14.22,
