year,group,cohort,occ_code,num,occ_income,occ_grade,occ_wage
1980,1,4,59,70290,14123.31,12.51316,6.648632
1980,1,4,60,47730,8813.085,10.77582,4.066032
1980,1,4,61,487700,12919.07,11.73336,5.931669
1980,1,4,62,387800,12018.27,11.68208,5.537357
1980,1,4,63,104430,14222.93,12.52992,6.504062
1980,1,4,64,701600,12706.62,11.85443,5.414387
1980,1,4,65,237870,14037.85,12.01665,6.156763
1980,1,4,66,426110,10854.62,11.74971,5.031563
1980,2,4,0,7040860,197.8239,12.50917,0.1821778
1980,2,4,1,521110,11115.78,14.28412,5.195889
1980,2,4,2,403520,11370.96,14.1195,5.433078
1980,2,4,3,4120,10715.63,17.25971,5.128094
1980,2,4,4,20930,15041.73,15.16197,7.097705
1980,2,4,5,34820,15519.28,15.49167,7.436467
1980,2,4,6,22350,12224.38,16.75928,5.821996
1980,2,4,7,24150,13620.5,17.98344,5.403524
1980,2,4,8,344810,10412.72,15.38317,5.256314
1980,2,4,9,59140,8557.267,16.42847,4.227649
1980,2,4,10,50120,6648.345,17.99082,3.267917
1980,2,4,11,782340,3757.927,17.08088,1.859167
1980,2,4,12,33460,7694.866,17.23521,3.882391
1980,2,4,13,30630,11600.08,17.21809,5.614438
1980,2,4,14,98360,9296.828,16.2561,4.534024
1980,2,4,15,36040,14345.08,18.23613,6.440193
1980,2,4,16,135950,8585.574,15.27753,4.177953
1980,2,4,17,218810,8577.827,13.8788,4.353914
1980,2,4,18,42660,9582.7,13.86474,4.633391
1980,2,4,19,14440,10172.86,14.15235,4.88196
1980,2,4,20,96680,10963.83,14.91208,5.338367
1980,2,4,21,658600,7076.361,13.07161,3.491915
1980,2,4,22,1030410,7822.968,12.9113,3.888349
1980,2,4,23,139160,6536.156,13.0074,3.28015
1980,2,4,24,131150,7953.146,13.0013,3.927673
1980,2,4,25,405650,7586.724,12.82246,3.774148
1980,2,4,26,5650,6011.947,12.24602,2.957586
1980,2,4,27,119540,9296.904,12.80826,4.522217
1980,2,4,28,33910,9941.024,12.68416,4.885274
1980,2,4,29,129680,8532.266,12.6142,4.108182
1980,2,4,30,91250,9560.774,13.52373,4.679563
1980,2,4,31,514130,7131.301,12.88005,3.536428
1980,2,4,32,52200,3327.097,10.69023,1.732055
1980,2,4,33,1220,10937.79,13.55738,4.734018
1980,2,4,34,13630,11944.47,14.12766,5.554924
1980,2,4,35,14310,6512.421,12.81761,3.075787
1980,2,4,36,315260,3360.15,11.99613,1.798857
1980,2,4,37,219950,5458.644,12.39441,2.785459
1980,2,4,38,41060,4795.22,11.24476,2.451559
1980,2,4,39,274340,4934.745,12.57436,2.63605
1980,2,4,40,16870,6327.991,12.99881,2.610409
1980,2,4,41,26560,2886.303,11.17056,1.350361
1980,2,4,42,15000,4533.807,12.502,2.214346
1980,2,4,43,1690,6037.189,13.21302,2.737612
1980,2,4,44,9580,9890.131,12.08142,4.533795
1980,2,4,45,15570,13159.06,12.55941,6.232503
1980,2,4,46,10320,8164.496,12.48643,3.892124
1980,2,4,47,24520,6557.29,12.45881,3.135038
1980,2,4,48,1370,10478.17,12.14599,4.91728
1980,2,4,49,55540,10502.15,12.58624,4.874058
1980,2,4,50,9780,8372.086,11.81493,3.993397
1980,2,4,51,2910,5498.265,11.46392,2.589309
1980,2,4,52,16090,4442.266,11.67122,2.226377
1980,2,4,53,17180,6573.658,12.15541,3.203531
1980,2,4,54,13500,5742.519,11.39333,2.822476
1980,2,4,55,2400,12285.52,13.32917,5.861385
1980,2,4,56,27190,7003.084,11.23281,3.329226
1980,2,4,57,10620,6350.753,11.42467,3.056333
1980,2,4,58,4620,6032.965,11.00216,2.923262
1980,2,4,59,25530,7528.568,12.6228,3.689758
1980,2,4,60,179360,4603.48,10.4995,2.267231
1980,2,4,61,160960,6648.841,11.14867,3.194948
1980,2,4,62,165510,6520.141,11.26796,3.138311
1980,2,4,63,73770,7086.989,11.46916,3.383072
1980,2,4,64,51270,4668.203,11.99571,2.236606
1980,2,4,65,11290,7781.669,11.73251,3.658721
1980,2,4,66,130720,5752.24,11.26056,2.843812
1980,3,4,0,426720,108.6273,11.4196,0.0983052
1980,3,4,1,54100,14561.59,14.6146,6.550488
1980,3,4,2,35890,14087.52,14.96768,6.624713
1980,3,4,3,700,13042.29,15.74286,6.283525
1980,3,4,4,12410,17699.42,15.56648,8.284179
1980,3,4,5,4480,18123.09,15.62946,8.496369
1980,3,4,6,2800,15393.52,15.825,7.375584
1980,3,4,7,3720,21303.23,18.38441,8.023675
1980,3,4,8,3470,13856.3,15.0317,6.298349
1980,3,4,9,3230,9951.563,14.30341,4.682014
1980,3,4,10,3260,10673.65,17.25153,5.191196
1980,3,4,11,26960,7195.172,16.3227,3.457535
1980,3,4,12,950,10433.84,15.13684,5.045441
1980,3,4,13,2380,15483.38,16.58403,7.314027
1980,3,4,14,12470,10285.01,15.36889,4.846575
1980,3,4,15,4210,21191.98,18.32779,8.951653
1980,3,4,16,11200,11160.8,14.04018,5.211866
1980,3,4,17,6680,10711.12,13.75449,5.068195
1980,3,4,18,14480,12536.17,13.64296,5.913597
1980,3,4,19,3730,13701.34,13.57373,6.499505
1980,3,4,20,12550,14763.08,14.23426,7.045218
1980,3,4,21,55690,11453.3,13.68881,5.200562
1980,3,4,22,2760,8705.453,13.30072,4.186267
1980,3,4,23,4230,9908.605,13.80142,4.748019
1980,3,4,24,7920,9888.024,13.21086,4.766595
1980,3,4,25,6270,10200.29,13.60766,4.938058
1980,3,4,26,750,9265,13.50667,4.475976
1980,3,4,27,11470,13098.53,13.48649,6.281587
1980,3,4,28,23840,13242.56,12.77223,6.278283
1980,3,4,29,39710,10343.17,12.47243,4.881002
1980,3,4,30,6030,12312.37,14.56551,5.810592
1980,3,4,31,20020,9346.988,13.37512,4.520831
1980,3,4,32,9690,6568.937,11.36532,3.170792
1980,3,4,33,6350,13649.3,13.08819,5.317858
1980,3,4,34,20980,13911.91,13.5877,6.421353
1980,3,4,35,19700,8765.997,12.65888,4.053341
1980,3,4,36,24640,5944.146,11.85471,2.77171
1980,3,4,37,14580,7948.11,12.70439,3.794901
1980,3,4,38,53310,7573.963,11.56856,3.598615
1980,3,4,39,9710,7553.852,12.97837,3.581363
1980,3,4,40,3580,4981.718,10.2067,2.198959
1980,3,4,41,12560,4341.377,9.646497,1.987035
1980,3,4,42,7800,6213.718,11.19231,2.980594
1980,3,4,43,3710,4253.019,10.2965,1.983105
1980,3,4,44,36340,11124.47,11.87259,5.18881
1980,3,4,45,14640,15454.08,12.78893,7.211589
1980,3,4,46,15070,11909.37,12.10153,5.612503
1980,3,4,47,96340,8137.541,11.52232,3.883612
1980,3,4,48,3550,12355.63,11.92394,5.537567
1980,3,4,49,26090,14635.19,12.85052,6.65439
1980,3,4,50,16690,12192.16,12.29419,5.704104
1980,3,4,51,1160,7526.293,11.2931,3.519773
1980,3,4,52,2160,6867.685,11.13426,3.280324
1980,3,4,53,3980,9361.105,11.74623,4.394766
1980,3,4,54,6750,9983.37,11.37481,4.745477
1980,3,4,55,5720,14787.19,12.55245,6.869049
1980,3,4,56,15160,11163.05,11.80607,5.28181
1980,3,4,57,5490,9941.566,11.66667,4.579603
1980,3,4,58,3960,7234.646,10.9697,3.414107
1980,3,4,59,7340,11875.75,12.22616,5.668736
1980,3,4,60,15230,7847.577,11.19961,3.718775
1980,3,4,61,93280,10677.42,11.76115,5.041991
1980,3,4,62,59120,9698.11,11.81123,4.590529
1980,3,4,63,14970,11654.76,12.51971,5.506939
1980,3,4,64,112900,9939.333,11.65554,4.561289
1980,3,4,65,25350,11164.82,11.90059,5.118355
1980,3,4,66,91540,8553.882,11.53168,4.082429
1980,4,4,0,809410,101.836,11.5387,0.0921924
1980,4,4,1,42000,11001.52,14.31738,5.257408
1980,4,4,2,52840,11289.07,14.02498,5.4827
1980,4,4,3,180,10155.56,17.11111,5.02371
1980,4,4,4,2190,14897.4,14.99543,7.143401
1980,4,4,5,3900,14288.67,15.45641,6.844919
1980,4,4,6,1280,12978.24,15.82031,6.211061
1980,4,4,7,1940,15191.78,17.8866,6.103661
1980,4,4,8,30050,10594.27,14.77072,5.161472
1980,4,4,9,4880,8527.408,14.88729,4.165611
1980,4,4,10,4320,7376.898,17.15046,3.684081
1980,4,4,11,90460,4335.185,16.40515,2.16983
1980,4,4,12,2610,7875.115,16.25287,3.866252
1980,4,4,13,2730,12186.52,15.90843,5.930547
1980,4,4,14,23220,9149.621,15.41473,4.485662
1980,4,4,15,2810,14312.56,17.64057,6.668784
1980,4,4,16,6030,10129.08,14.66169,4.916103
1980,4,4,17,32560,8046.824,12.97205,3.949331
1980,4,4,18,5390,9804.926,13.50649,4.749899
1980,4,4,19,1910,10370.76,13.04712,5.146138
1980,4,4,20,9780,11851.79,14.20348,5.749023
1980,4,4,21,64330,6334.745,12.71009,3.1564
1980,4,4,22,125040,8242.716,12.89283,4.052198
1980,4,4,23,20830,7332.688,12.93375,3.618541
1980,4,4,24,31240,8083.332,12.70198,3.984493
1980,4,4,25,37290,8201.207,12.94208,4.03852
1980,4,4,26,1670,6909.102,12.47305,3.450325
1980,4,4,27,31040,9162.718,12.80219,4.515
1980,4,4,28,16390,12104.3,12.69738,5.814857
1980,4,4,29,21210,8622.014,12.45262,4.17512
1980,4,4,30,19340,9708.689,13.37332,4.753376
1980,4,4,31,113910,7593.598,12.74594,3.751873
1980,4,4,32,30880,3882.139,10.85816,1.993393
1980,4,4,33,90,14444.44,13.11111,6.351755
1980,4,4,34,4150,10439.4,13.4,5.085174
1980,4,4,35,4680,6980.021,12.37607,3.273083
1980,4,4,36,46230,3830.401,11.20506,1.934834
1980,4,4,37,77380,5722.051,11.9085,2.810719
1980,4,4,38,17070,4558.556,11.1734,2.276969
1980,4,4,39,31300,4424.989,12.31597,2.265438
1980,4,4,40,390,3153.974,11.35897,1.637347
1980,4,4,41,2930,3410.768,11.04778,1.716896
1980,4,4,42,940,3170.266,11.10638,1.532611
1980,4,4,43,190,6988.947,10.31579,3.411737
1980,4,4,44,1640,9598.842,11.65854,4.45251
1980,4,4,45,3420,11981.23,12.64328,5.691771
1980,4,4,46,1820,8019.231,11.98901,3.811356
1980,4,4,47,3850,7120.883,11.45195,3.399413
1980,4,4,48,300,4885.667,11.66667,2.396909
1980,4,4,49,7860,10496.77,12.63232,5.016735
1980,4,4,50,2290,7827.118,11.90393,3.706804
1980,4,4,51,480,4907.292,10.83333,2.472186
1980,4,4,52,3030,5594.736,11.72607,2.781191
1980,4,4,53,2110,7501.09,11.93365,3.644121
1980,4,4,54,3390,5618.54,10.97345,2.775462
1980,4,4,55,530,9213.868,12.56604,4.417968
1980,4,4,56,5480,7552.683,11.59489,3.628561
1980,4,4,57,2090,6602.918,11.11962,3.142688
1980,4,4,58,920,6154.891,11.17391,2.923096
1980,4,4,59,2710,6385.756,12.40221,3.121373
1980,4,4,60,63870,4959.08,11.21653,2.40677
1980,4,4,61,45690,6881.094,11.5835,3.342427
1980,4,4,62,40990,6847.365,11.62527,3.308505
1980,4,4,63,18340,7203.048,11.74537,3.457833
1980,4,4,64,10240,6394.893,12.05566,3.069567
1980,4,4,65,2470,7848.826,11.82591,3.760707
1980,4,4,66,32650,5843.437,11.43247,2.880288
1980,0,5,0,6771020,560.9402,11.87017,
1980,0,5,1,1826070,23970.75,14.52319,
1980,0,5,2,693630,19657.83,14.32171,
1980,0,5,3,22770,25500.32,17.25296,
1980,0,5,4,302390,25988.41,15.76097,
1980,0,5,5,86090,24475.2,15.56197,
1980,0,5,6,62760,24227.14,17.11616,
1980,0,5,7,140160,48744.64,18.75549,
1980,0,5,8,258610,13382.78,15.12258,
1980,0,5,9,28580,12673.99,15.37929,
1980,0,5,10,149500,15962.89,18.45044,
1980,0,5,11,823600,6306.609,17.30017,
1980,0,5,12,33330,9805.062,17.0006,
1980,0,5,13,51350,23897.62,17.5517,
1980,0,5,14,155320,12828.67,16.40059,
1980,0,5,15,119360,38887.64,18.71615,
1980,0,5,16,186260,16023.72,14.78691,
1980,0,5,17,157190,10696.1,13.31891,
1980,0,5,18,168610,18329.31,13.28177,
1980,0,5,19,29350,17627.92,13.44225,
1980,0,5,20,174550,22516.57,14.61765,
1980,0,5,21,1508790,17122.63,13.23551,
1980,0,5,22,773700,8454.93,12.60667,
1980,0,5,23,119240,8655.864,12.65054,
1980,0,5,24,119260,9800.998,12.51073,
1980,0,5,25,363080,9331.571,12.55748,
1980,0,5,26,7190,10072.67,12.0306,
1980,0,5,27,138800,14603.49,12.78566,
1980,0,5,28,118810,15942.66,12.39298,
1980,0,5,29,284510,13788.37,12.1433,
1980,0,5,30,86890,13913,13.45402,
1980,0,5,31,487700,8975.281,12.6307,
1980,0,5,32,116710,5056.631,10.1861,
1980,0,5,33,65720,19495.08,12.65049,
1980,0,5,34,172900,18913.88,13.4288,
1980,0,5,35,74710,12043.38,12.20359,
1980,0,5,36,401220,5243.139,11.0417,
1980,0,5,37,247570,6996.779,11.64018,
1980,0,5,38,259610,10029.47,10.81938,
1980,0,5,39,260250,6953.847,12.03577,
1980,0,5,40,211300,14613.88,12.21013,
1980,0,5,41,99500,6817.723,9.641507,
1980,0,5,42,48150,9124.984,10.77944,
1980,0,5,43,30280,9854.581,10.64696,
1980,0,5,44,430020,16001.18,11.35005,
1980,0,5,45,160610,18606.9,12.26561,
1980,0,5,46,158850,16669.04,11.704,
1980,0,5,47,911180,14889.11,11.47311,
1980,0,5,48,34010,15755.34,10.64687,
1980,0,5,49,476550,19951.65,12.32299,
1980,0,5,50,175960,17378.68,11.71727,
1980,0,5,51,15970,11801.25,11.18535,
1980,0,5,52,40540,8281.272,10.68328,
1980,0,5,53,40160,12821.98,11.4868,
1980,0,5,54,73140,13516.42,10.9624,
1980,0,5,55,45630,19388.65,12.41771,
1980,0,5,56,128420,13759.08,11.01059,
1980,0,5,57,34520,13031,10.81083,
1980,0,5,58,20960,9523.53,10.14313,
1980,0,5,59,76160,15053.87,11.86883,
1980,0,5,60,250670,6196.229,10.15016,
1980,0,5,61,532170,12373.83,10.85369,
1980,0,5,62,433390,11353.91,10.93352,
1980,0,5,63,171640,12357.88,11.44681,
1980,0,5,64,680460,14209.29,11.11457,
1980,0,5,65,182040,15768.24,11.16683,
1980,0,5,66,409040,10676.2,10.75169,
1980,1,5,0,806850,537.713,11.26156,0.5040123
1980,1,5,1,1332870,27931.61,14.84274,11.71945
1980,1,5,2,402100,24711.58,15.04516,11.03446
1980,1,5,3,20940,26409.99,17.36819,11.49549
1980,1,5,4,285800,26397.12,15.84619,12.04348
1980,1,5,5,68210,26121.26,15.75033,12.10979
1980,1,5,6,51790,25825.76,17.28152,11.68675
1980,1,5,7,126050,50600.77,18.85672,19.75397
1980,1,5,8,30490,24102.49,17.23385,9.988719
1980,1,5,9,8690,19209.68,15.66398,8.162535
1980,1,5,10,101970,18789.88,18.60665,8.01272
1980,1,5,11,268760,10761.45,17.93511,4.861852
1980,1,5,12,7030,16970.38,17.78947,8.003374
1980,1,5,13,34760,28277.61,17.78625,12.53938
1980,1,5,14,84700,14405.31,17.05537,6.002005
1980,1,5,15,106970,41073.36,18.82705,17.04675
1980,1,5,16,115610,19540.54,14.90831,8.724173
1980,1,5,17,21070,18022.52,14.68201,8.033656
1980,1,5,18,139730,19610.74,13.3408,8.971175
1980,1,5,19,21170,20088.3,13.68777,9.215435
1980,1,5,20,127000,24939.14,14.76331,11.99062
1980,1,5,21,910580,22906.02,13.76893,9.651234
1980,1,5,22,10030,19134.85,13.97009,8.577915
1980,1,5,23,16810,16597.13,13.7091,7.71207
1980,1,5,24,22390,16446.46,12.9665,7.602233
1980,1,5,25,33520,17228.59,13.82607,7.89013
1980,1,5,26,2040,16185.05,12.40686,7.369306
1980,1,5,27,50970,21705.89,13.62978,9.889457
1980,1,5,28,68970,17623.69,12.5108,8.203955
1980,1,5,29,162990,16450.33,12.27161,7.461473
1980,1,5,30,33460,19421.33,14.46025,8.825559
1980,1,5,31,66940,17574.83,13.71019,8.086449
1980,1,5,32,10930,9042.914,10.28545,4.220029
1980,1,5,33,62880,19657.62,12.65235,7.414718
1980,1,5,34,149100,19498.81,13.45936,8.715944
1980,1,5,35,49040,13910.2,12.35216,6.211468
1980,1,5,36,77570,9599.215,11.05079,4.099034
1980,1,5,37,15250,12163,12.74361,5.414295
1980,1,5,38,153770,11879.94,10.97665,5.439105
1980,1,5,39,51490,13948.68,12.12915,6.076203
1980,1,5,40,187300,15553.2,12.24453,5.261418
1980,1,5,41,63500,8667.029,9.4,3.409115
1980,1,5,42,34270,10405.52,10.74643,4.717205
1980,1,5,43,25120,10691.62,10.87699,4.654388
1980,1,5,44,392430,16350.09,11.37166,7.179546
1980,1,5,45,142730,19089.11,12.27016,8.652879
1980,1,5,46,139690,17344.25,11.74014,7.791111
1980,1,5,47,823060,15453.08,11.53477,7.04085
1980,1,5,48,31550,15957.57,10.62377,6.884292
1980,1,5,49,383010,21627.23,12.45354,9.381295
1980,1,5,50,156270,18089.38,11.75434,8.032373
1980,1,5,51,12320,13031.39,11.34172,5.721616
1980,1,5,52,17830,11712.18,10.50365,5.27929
1980,1,5,53,23870,15935.33,11.61332,7.195898
1980,1,5,54,52330,15920.05,11.06153,7.028319
1980,1,5,55,39890,19985.41,12.45676,9.04899
1980,1,5,56,92300,15417.08,11.04345,6.975253
1980,1,5,57,21120,15735,10.76042,7.091942
1980,1,5,58,14270,10900.21,10.25928,4.990636
1980,1,5,59,54070,17415.7,11.9275,8.232603
1980,1,5,60,32930,10762.85,10.17097,4.875447
1980,1,5,61,300150,15105.58,10.97358,6.886649
1980,1,5,62,227570,14139.84,10.94714,6.503395
1980,1,5,63,77630,16801.72,11.90068,7.684839
1980,1,5,64,523680,15642.64,11.10676,6.551996
1980,1,5,65,155250,16504.63,11.22023,7.231802
1980,1,5,66,220350,13022.24,10.84466,5.967062
1980,2,5,0,5168990,262.6404,12.12829,0.2402556
1980,2,5,1,408890,12337.05,13.53829,5.729552
1980,2,5,2,239680,12058.27,13.19046,5.78682
1980,2,5,3,1190,11097.35,16.38655,5.144208
1980,2,5,4,8660,15690.95,13.68476,7.377416
1980,2,5,5,13500,16888.02,14.78667,8.20625
1980,2,5,6,8360,15543.3,16.439,7.572184
1980,2,5,7,9940,26380.87,17.84306,11.60455
1980,2,5,8,198640,11101.71,14.94014,5.714793
1980,2,5,9,16170,9112.09,15.62709,4.61621
1980,2,5,10,40450,8915.968,18.18764,4.105275
1980,2,5,11,468620,3784.432,17.0522,1.863411
1980,2,5,12,23630,7710.743,16.84088,3.923401
1980,2,5,13,14030,13640.03,17.30934,6.710734
1980,2,5,14,48840,10243.19,15.9441,5.06589
1980,2,5,15,9740,18144.51,17.78234,8.2547
1980,2,5,16,63050,9128.455,14.6912,4.444758
1980,2,5,17,102250,8824.459,13.23707,4.505674
1980,2,5,18,20210,10914.63,12.85997,5.223821
1980,2,5,19,5790,10075.53,12.78584,4.895319
1980,2,5,20,37400,12362.4,14.32406,6.018106
1980,2,5,21,529190,7461.114,12.40691,3.714012
1980,2,5,22,716320,8025.166,12.57946,4.032525
1980,2,5,23,91440,6770.168,12.46063,3.459726
1980,2,5,24,81450,7755.016,12.41129,3.853078
1980,2,5,25,308080,8099.602,12.4097,4.098236
1980,2,5,26,4170,7223.945,11.93525,3.570895
1980,2,5,27,71290,9830.688,12.22247,4.832519
1980,2,5,28,23470,10679.22,12.06093,5.388649
1980,2,5,29,84190,9212.019,11.98777,4.431165
1980,2,5,30,44340,9913.922,12.74989,4.855052
1980,2,5,31,358030,7146.293,12.43756,3.585253
1980,2,5,32,55470,3967.146,10.09861,2.085163
1980,2,5,33,370,8430.541,12,3.874854
1980,2,5,34,6880,12030.6,13.0843,5.638785
1980,2,5,35,10310,5529.859,11.60427,2.689476
1980,2,5,36,260920,3518.078,11.10616,1.835303
1980,2,5,37,152590,5909.65,11.64251,3.006301
1980,2,5,38,42530,5626.68,10.48695,2.886522
1980,2,5,39,174970,4639.347,12.04115,2.442735
1980,2,5,40,20720,6840.024,12.35425,2.773894
1980,2,5,41,22630,2779.388,10.8608,1.269058
1980,2,5,42,7860,4244.828,11.36896,2.098941
1980,2,5,43,1100,3948.091,11.05455,1.869871
1980,2,5,44,5920,10099.01,11.42737,4.656762
1980,2,5,45,7970,13351.58,12.03262,6.272336
1980,2,5,46,6730,8613.083,11.50074,4.137162
1980,2,5,47,14540,7531.795,11.80743,3.635729
1980,2,5,48,760,11124.14,10.76316,5.180017
1980,2,5,49,57550,11068.07,11.5927,5.181197
1980,2,5,50,7410,8947.436,11.09717,4.180152
1980,2,5,51,2200,6009.886,10.71364,2.842333
1980,2,5,52,18080,5127.616,10.77655,2.585388
1980,2,5,53,12060,7039.685,11.32007,3.430406
1980,2,5,54,12830,5511.165,10.73656,2.730138
1980,2,5,55,1630,12626.07,12.3681,6.0528
1980,2,5,56,22760,8425.053,10.76538,3.996843
1980,2,5,57,8510,7467.943,10.80023,3.567661
1980,2,5,58,3360,5773.006,10.25595,2.790128
1980,2,5,59,16170,7824.456,11.78231,3.798751
1980,2,5,60,169100,5247.883,10.02034,2.585809
1980,2,5,61,135330,7335.577,10.53721,3.539895
1980,2,5,62,138430,7336.602,10.752,3.52667
1980,2,5,63,69580,7983.26,10.92642,3.81744
1980,2,5,64,50140,3921.984,11.58955,1.896058
1980,2,5,65,7370,8563.114,10.8711,4.083618
1980,2,5,66,108240,6489.978,10.62842,3.205866
1980,3,5,0,235360,126.1015,10.61383,0.1152751
1980,3,5,1,51890,19040.35,14.48352,8.459335
1980,3,5,2,24290,17267.65,14.5562,8.016048
1980,3,5,3,590,22532.88,15.05085,9.896137
1980,3,5,4,7150,22498.3,15.08671,10.56117
1980,3,5,5,3040,22679.87,15.26316,10.75499
1980,3,5,6,1770,21344.29,16.31073,9.900194
1980,3,5,7,3370,42825.37,18.24332,17.19935
1980,3,5,8,2210,16495.36,15.03167,7.506557
1980,3,5,9,1210,13842.81,14.24793,6.384494
1980,3,5,10,3610,16042.74,18.02216,7.336086
1980,3,5,11,18470,8326.147,17.0823,3.987864
1980,3,5,12,500,11819.6,16,5.572236
1980,3,5,13,1310,20952.9,16.72519,9.947418
1980,3,5,14,8180,13761.28,15.54279,6.422685
1980,3,5,15,1980,26740.98,17.89899,11.2346
1980,3,5,16,5070,14241.77,13.72978,6.736742
1980,3,5,17,4200,13316.01,13.55952,6.281384
1980,3,5,18,6480,15821.95,13.48611,7.408486
1980,3,5,19,1410,16191.6,12.93617,7.582132
1980,3,5,20,5400,18831.29,13.94074,8.981307
1980,3,5,21,32700,14413.76,13.07645,6.462143
1980,3,5,22,1100,13928.5,12.87273,6.536784
1980,3,5,23,1880,13218.54,13.42553,6.231573
1980,3,5,24,3530,12374.09,12.57507,5.970047
1980,3,5,25,2800,12511.66,13.28571,6.013686
1980,3,5,26,320,11634.38,11.5,5.660447
1980,3,5,27,4330,17626.42,13.24018,8.292979
1980,3,5,28,15400,16501.83,12.53766,7.789976
1980,3,5,29,24920,13275.81,11.9049,6.262592
1980,3,5,30,2140,15757.59,14.19159,7.331782
1980,3,5,31,8340,12580.71,13.26499,5.983676
1980,3,5,32,6110,8255.082,10.64812,4.041651
1980,3,5,33,2400,16973.42,12.725,7.033404
1980,3,5,34,14590,16953.16,13.37834,7.862547
1980,3,5,35,12600,11035.68,12.1881,5.131879
1980,3,5,36,16230,8600.902,10.87615,3.979222
1980,3,5,37,7830,10553.34,11.74713,4.984001
1980,3,5,38,41200,9298.658,10.73422,4.334941
1980,3,5,39,7010,10298.4,12.27675,4.702347
1980,3,5,40,2900,5929.914,9.337931,2.523085
1980,3,5,41,11400,4776.491,8.580702,2.10836
1980,3,5,42,5440,8009.733,10.09927,3.739437
1980,3,5,43,3790,6287.56,9.058047,2.922692
1980,3,5,44,30590,12756.41,11.03629,5.898792
1980,3,5,45,8610,15941.2,12.43902,7.562243
1980,3,5,46,11260,13816.5,11.34902,6.485106
1980,3,5,47,70940,9792.904,10.70496,4.632591
1980,3,5,48,1600,12977.44,10.9875,5.849121
1980,3,5,49,28390,17506.24,12.13033,8.078557
1980,3,5,50,11040,13800.61,11.6567,6.485776
1980,3,5,51,1090,10918.17,10.46789,5.148648
1980,3,5,52,2130,8144.625,10.94366,3.845608
1980,3,5,53,2790,13029.37,11.29391,6.221427
1980,3,5,54,5590,11884.38,10.75134,5.605992
1980,3,5,55,3860,16612.44,12.09845,7.64278
1980,3,5,56,9740,12413.57,11.21355,5.799296
1980,3,5,57,3320,12403.76,11.07229,5.758573
1980,3,5,58,2750,7679.746,9.352727,3.605497
1980,3,5,59,4220,14146.46,11.64692,6.830777
1980,3,5,60,8380,8502.339,10.35083,3.989662
1980,3,5,61,61950,12526.39,10.92429,5.908483
1980,3,5,62,36920,11757.78,11.18012,5.566372
1980,3,5,63,9280,14010.59,11.89547,6.56625
1980,3,5,64,99820,12195.03,10.91114,5.576518
1980,3,5,65,17750,12730.54,10.83662,5.884637
1980,3,5,66,56250,10472.39,10.59093,4.947002
1980,4,5,0,559820,139.2415,10.89225,0.1261174
1980,4,5,1,32420,12869.65,13.87138,6.161455
1980,4,5,2,27560,12862.15,13.39804,6.253828
1980,4,5,3,50,15397,15.6,8.610616
1980,4,5,4,780,16912.44,13.76923,8.074138
1980,4,5,5,1340,17771.34,14.46269,8.548531
1980,4,5,6,840,12801.73,15.35714,6.388752
1980,4,5,7,800,21372.44,16.3,9.51837
1980,4,5,8,27270,11656.47,14.09828,5.682458
1980,4,5,9,2510,9128.147,13.34263,4.450107
1980,4,5,10,3470,8530.778,17.36888,4.180681
1980,4,5,11,67750,4627.462,16.55602,2.324883
1980,4,5,12,2170,6271.866,16.41475,3.025831
1980,4,5,13,1250,13408.84,14.616,6.355947
1980,4,5,14,13600,10347.29,14.47794,5.126374
1980,4,5,15,670,14824.03,17,6.903487
1980,4,5,16,2530,10485.91,13.74308,5.255713
1980,4,5,17,29670,9540.042,12.59892,4.64888
1980,4,5,18,2190,10198.01,12.80365,4.929742
1980,4,5,19,980,9782.5,12.7449,4.702742
1980,4,5,20,4750,12544.47,13.80421,6.098036
1980,4,5,21,36320,7577.193,12.07819,3.770806
1980,4,5,22,46250,9227.972,12.72605,4.551734
1980,4,5,23,9110,8808.814,12.44347,4.330214
1980,4,5,24,11890,9202.641,12.31455,4.52667
1980,4,5,25,18680,9577.883,12.60921,4.750446
1980,4,5,26,660,7454.697,11.72727,3.605716
1980,4,5,27,12210,10929.57,12.38903,5.384337
1980,4,5,28,10970,14299.91,12.15953,6.824769
1980,4,5,29,12410,9965.564,11.99194,4.831895
1980,4,5,30,6950,11335.5,12.87482,5.560422
1980,4,5,31,54390,8340.423,12.47619,4.164642
1980,4,5,32,44200,4393.219,10.20747,2.271596
1980,4,5,33,70,8678.571,11.85714,3.939967
1980,4,5,34,2330,12766.7,12.80687,5.973773
1980,4,5,35,2760,6373.207,11.87319,3.118675
1980,4,5,36,46500,4810.532,10.72258,2.391872
1980,4,5,37,71900,7172.123,11.38957,3.518314
1980,4,5,38,22110,5813.819,10.52374,2.878685
1980,4,5,39,26780,4479.277,11.75803,2.244503
1980,4,5,40,380,3054.737,9.315789,1.405778
1980,4,5,41,1970,2960.939,9.558375,1.430845
1980,4,5,42,580,5582.069,11.12069,2.490021
1980,4,5,43,270,3457.037,9.888889,1.715812
1980,4,5,44,1080,8198.333,11.96296,3.820004
1980,4,5,45,1300,12980,12.04615,6.299014
1980,4,5,46,1170,7874.53,11.97436,3.729327
1980,4,5,47,2640,7356.951,11.04924,3.435974
1980,4,5,48,100,9604,11.6,4.617308
1980,4,5,49,7600,10819.65,11.99342,5.189836
1980,4,5,50,1240,8713.226,11.29032,4.163024
1980,4,5,51,360,5626.389,10.88889,2.683034
